"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000034","Brick laying","1064","Carry out construction or building work","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000035","Roofing","1064","Carry out construction or building work","1096615559","Scheduled monument consent (England, Scotland &amp; Wales)","Historic environment","1","1","1","0","0"
"1000036","Electrical installation and repair","1064","Carry out construction or building work","1086891123","Competence to self-certify building work registration (England &amp; Wales)","Building regulations","1","0","1","0","0"
"1000037","Insulation installation","1064","Carry out construction or building work","1086891123","Competence to self-certify building work registration (England &amp; Wales)","Building regulations","1","0","1","0","0"
"1000041","Shop fitting","1064","Carry out construction or building work","1086891123","Competence to self-certify building work registration (England &amp; Wales)","Building regulations","1","0","1","0","0"
"1000042","Glazing","1064","Carry out construction or building work","1085378903","Licence for projections over a highway (England &amp; Wales)","Construction and property","1","0","1","0","0"
"1000042","Glazing","1064","Carry out construction or building work","1084023738","Construction project notification (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000044","Painting and decorating","1064","Carry out construction or building work","1096615559","Scheduled monument consent (England, Scotland &amp; Wales)","Historic environment","1","1","1","0","0"
"1000044","Painting and decorating","1064","Carry out construction or building work","1084140798","Street works operative (All UK)","Construction and property","1","1","1","1","0"
"1000045","Building exterior cleaning","1064","Carry out construction or building work","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000047","Construction equipment hire with operator","1064","Carry out construction or building work","1084023738","Construction project notification (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000049","Architectural services","1064","Carry out construction or building work","1084140798","Street works operative (All UK)","Construction and property","1","1","1","1","0"
"1000050","Landscape design services","1064","Carry out construction or building work","1096615559","Scheduled monument consent (England, Scotland &amp; Wales)","Historic environment","1","1","1","0","0"
"1000052","Quantity surveying","1064","Carry out construction or building work","1096615559","Scheduled monument consent (England, Scotland &amp; Wales)","Historic environment","1","1","1","0","0"
"1000052","Quantity surveying","1064","Carry out construction or building work","1086891123","Competence to self-certify building work registration (England &amp; Wales)","Building regulations","1","0","1","0","0"
"1000053","Construction consultancy","1064","Carry out construction or building work","1086891123","Competence to self-certify building work registration (England &amp; Wales)","Building regulations","1","0","1","0","0"
"1000496","Sports clubs","1068","Operate a sports facility","1083741719","Safety certificate for sports stands (Northern Ireland)","Health and safety","0","0","0","1","0"
"1000498","Sports facility operation","1068","Operate a sports facility","1083741719","Safety certificate for sports stands (Northern Ireland)","Health and safety","0","0","0","1","0"
"1000476","Secondary education","1069","Provide formal educational courses","1084033426","Permission to award a degree (All UK)","Education","1","1","1","1","0"
"1000476","Secondary education","1069","Provide formal educational courses","1084033178","Approval of courses leading to external qualifications (England &amp; Wales)","Education","1","0","1","0","0"
"1000371","Computer training","1069","Provide formal educational courses","1084001834","Approval of course leading to regulated qualification (Northern Ireland)","Education","0","0","0","1","0"
"1000371","Computer training","1069","Provide formal educational courses","1087094027","Approval and accreditation of vocational training courses (Scotland)","Education","0","1","0","0","0"
"1000480","Language instruction","1069","Provide formal educational courses","1084001834","Approval of course leading to regulated qualification (Northern Ireland)","Education","0","0","0","1","0"
"1000481","Fine art instruction","1069","Provide formal educational courses","1084033178","Approval of courses leading to external qualifications (England &amp; Wales)","Education","1","0","1","0","0"
"1000153","Meat and meat products wholesale","1","Process, handle or store meat or meat products","1087707981","Automated grading of bovine carcases licence (England)","Animal regulation","1","0","0","0","0"
"1000222","Meat, poultry and game retail","1","Process, handle or store meat or meat products","1084158580","Registration of a food business establishment (All UK)","Food hygiene","1","1","1","1","0"
"1000222","Meat, poultry and game retail","1","Process, handle or store meat or meat products","1084001825","Slaughterman licence (England, Wales &amp; Scotland)","Animal regulation","1","1","1","0","0"
"1000017","Fish farming","5","Remove water from a watercourse or an underground water reserve","1097052635","Authorisation to carry out controlled water activities (CAR) consents (Scotland)","Environment","0","1","0","0","0"
"1000022","Oil and gas extraction","5","Remove water from a watercourse or an underground water reserve","1097052635","Authorisation to carry out controlled water activities (CAR) consents (Scotland)","Environment","0","1","0","0","0"
"1000031","Civil engineering","5","Remove water from a watercourse or an underground water reserve","1075327972","Water Abstraction Licence (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000031","Civil engineering","5","Remove water from a watercourse or an underground water reserve","1080509452","Water abstraction licence (Scotland)","Environment and waste","0","1","0","0","0"
"1000033","Building site preparation","5","Remove water from a watercourse or an underground water reserve","1097052635","Authorisation to carry out controlled water activities (CAR) consents (Scotland)","Environment","0","1","0","0","0"
"1000410","Hotels","8","Supply or operate gaming machines","1086277192","Club machine permit (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000412","Camping sites","8","Supply or operate gaming machines","1074535018","Gaming machine supply and maintenance certificate (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
